email_id,subject,body,category,tone,sentiment,sender,recipient,created_at
E00616,Confirmation: the partnership agreement,"Hi Priya,

This email confirms that the partnership agreement is scheduled for next Wednesday. Please let me know if anything changes.

Thanks,
Jamie",confirmation,neutral,positive,Jamie,Priya,2024-05-30T00:00:00
E00617,Complaint regarding the customer onboarding flow,"Dear Morgan,

I'm writing to express my frustration with inaccurate invoice. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Jamie",complaint,formal,negative,Jamie,Morgan,2024-02-03T00:00:00
E00618,Confirmed — the security audit,"Hi Sam,

This email confirms that the security audit is scheduled for next Wednesday. Please let me know if anything changes.

Thanks,
Cameron",confirmation,neutral,positive,Cameron,Sam,2024-04-25T00:00:00
E00619,Payment due for the Q3 roadmap,"Hello Priya,

This is a friendly reminder that invoice INV-01048 is outstanding. Could you process payment by EOD Friday?

Thanks,
Pat",invoice,formal,neutral,Pat,Priya,2024-03-08T00:00:00
E00620,Our apologies regarding the hiring pipeline,"Hi Morgan,

I'm truly sorry for the inconvenience caused by downtime. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Cameron",apology,formal,negative,Cameron,Morgan,2024-06-11T00:00:00
E00621,Following up on the migration project,"Hi Maya,

Just circling back on the migration project. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Marco",follow_up,neutral,neutral,Marco,Maya,2024-08-12T00:00:00
E00622,Can we schedule a call about the security audit?,"Hello Morgan,

I'd love to set up a 30 minute call to align on the security audit. Are you available July 22 or later in the week?

Thanks,
Ananya",meeting_request,formal,neutral,Ananya,Morgan,2024-12-27T00:00:00
E00623,URGENT: the analytics dashboard,"Dear Diego,

We need your immediate attention on downtime. Please update the roadmap as soon as possible.

Regards,
Pat",urgent_request,formal,negative,Pat,Diego,2024-03-31T00:00:00
E00624,Unacceptable experience with the partnership agreement,"Hello Priya,

I am very unhappy with the recent the partnership agreement. The downtime is unacceptable. Please investigate and respond by tomorrow.

Sincerely,
Lina",complaint,formal,negative,Lina,Priya,2024-10-13T00:00:00
E00625,Introducing Drew,"Hi Alex,

My name is Drew and I'm reaching out about the partnership agreement. I'd love to learn more about your work and explore potential collaboration.

Best,
Drew",introduction,neutral,positive,Drew,Alex,2024-11-04T00:00:00
E00626,Hello from Lina,"Hello Chris,

I'm Lina, the new customer success lead at Initech. I'm excited to connect and discuss the customer onboarding flow.

Looking forward,
Lina",introduction,neutral,positive,Lina,Chris,2024-08-25T00:00:00
E00627,URGENT: the product launch,"Hi Morgan,

This is urgent — could you please share the latest mockups regarding the product launch by the end of the week? Let me know if you anticipate any blockers.

Thanks,
Marco",urgent_request,formal,negative,Marco,Morgan,2024-06-09T00:00:00
E00628,Quick sync on the partnership agreement,"Hi Priya,

I hope you're doing well. Could we schedule a meeting next week to discuss the partnership agreement? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Ananya",meeting_request,formal,neutral,Ananya,Priya,2024-02-27T00:00:00
E00629,Invoice INV-01024 for the analytics dashboard,"Dear Alex,

Please find attached invoice INV-01024 for the analytics dashboard. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Jamie",invoice,formal,neutral,Jamie,Alex,2024-03-31T00:00:00
E00630,Checking in on the migration project,"Hello Maya,

Following up on my previous email about the migration project. Could you share an update by next Monday?

Best,
Pat",follow_up,neutral,neutral,Pat,Maya,2024-09-30T00:00:00
E00631,Checking in on the Q3 roadmap,"Hello Taylor,

Following up on my previous email about the Q3 roadmap. Could you share an update by the end of the week?

Best,
Jamie",follow_up,neutral,neutral,Jamie,Taylor,2024-02-08T00:00:00
E00632,Confirmation: the new pricing plan,"Hello Diego,

Your request for the new pricing plan has been received and confirmed. Reference number: INV-01056.

Regards,
Ananya",confirmation,neutral,positive,Ananya,Diego,2024-06-09T00:00:00
E00633,Your the analytics dashboard is confirmed,"Hello Maya,

Your request for the analytics dashboard has been received and confirmed. Reference number: INV-01019.

Regards,
Marco",confirmation,neutral,positive,Marco,Maya,2024-08-20T00:00:00
E00634,Announcement: the product launch,"Dear Sam,

We are pleased to announce the product launch. This will help us update the roadmap. More details to follow soon.

Best regards,
Riley",announcement,formal,positive,Riley,Sam,2024-05-27T00:00:00
E00635,Update on the partnership agreement,"Dear Priya,

We are pleased to announce the partnership agreement. This will help us process the payment. More details to follow soon.

Best regards,
Marco",announcement,formal,positive,Marco,Priya,2024-06-24T00:00:00
E00636,Announcement: the new pricing plan,"Dear Sam,

We are pleased to announce the new pricing plan. This will help us process the payment. More details to follow soon.

Best regards,
Cameron",announcement,formal,positive,Cameron,Sam,2024-08-04T00:00:00
E00637,Introducing Marco,"Hello Diego,

I'm Marco, the new product manager at Globex. I'm excited to connect and discuss the customer onboarding flow.

Looking forward,
Marco",introduction,neutral,positive,Marco,Diego,2024-02-29T00:00:00
E00638,Can we schedule a call about the migration project?,"Hi Alex,

I hope you're doing well. Could we schedule a meeting next week to discuss the migration project? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Lina",meeting_request,formal,neutral,Lina,Alex,2024-12-02T00:00:00
E00639,We're sorry about downtime,"Dear Diego,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer update the roadmap.

Kind regards,
Pat",apology,formal,negative,Pat,Diego,2024-07-08T00:00:00
E00640,Following up on the security audit,"Hi Taylor,

Just circling back on the security audit. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Jamie",follow_up,neutral,neutral,Jamie,Taylor,2024-04-14T00:00:00
E00641,Thank you for the security audit,"Hello Priya,

I really appreciate your help with the security audit. Looking forward to working together again.

Thanks,
Cameron",thank_you,neutral,positive,Cameron,Priya,2024-12-14T00:00:00
E00642,Thank you for the analytics dashboard,"Hello Priya,

I really appreciate your help with the analytics dashboard. Looking forward to working together again.

Thanks,
Pat",thank_you,neutral,positive,Pat,Priya,2024-02-16T00:00:00
E00643,We're sorry about billing discrepancy,"Hi Chris,

I'm truly sorry for the inconvenience caused by billing discrepancy. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Cameron",apology,formal,negative,Cameron,Chris,2024-04-18T00:00:00
E00644,Quick follow-up regarding the customer onboarding flow,"Hello Maya,

Following up on my previous email about the customer onboarding flow. Could you share an update by EOD Friday?

Best,
Ananya",follow_up,neutral,neutral,Ananya,Maya,2024-09-29T00:00:00
E00645,Can we schedule a call about the marketing campaign?,"Hi Alex,

I hope you're doing well. Could we schedule a meeting next week to discuss the marketing campaign? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Drew",meeting_request,formal,neutral,Drew,Alex,2024-02-10T00:00:00
E00646,Update on the Q3 roadmap,"Dear Jordan,

We are pleased to announce the Q3 roadmap. This will help us issue a refund. More details to follow soon.

Best regards,
Lina",announcement,formal,positive,Lina,Jordan,2024-06-16T00:00:00
E00647,Appreciate your help with the hiring pipeline,"Hello Alex,

I really appreciate your help with the hiring pipeline. Looking forward to working together again.

Thanks,
Riley",thank_you,neutral,positive,Riley,Alex,2024-07-07T00:00:00
E00648,Your the security audit is confirmed,"Hello Alex,

Your request for the security audit has been received and confirmed. Reference number: INV-01094.

Regards,
Pat",confirmation,neutral,positive,Pat,Alex,2024-12-25T00:00:00
E00649,Apology for communication gap,"Dear Taylor,

Please accept our sincere apologies for the communication gap. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Lina",apology,formal,negative,Lina,Taylor,2024-05-09T00:00:00
E00650,Confirmed — the customer onboarding flow,"Hi Sam,

This email confirms that the customer onboarding flow is scheduled for Tuesday. Please let me know if anything changes.

Thanks,
Lina",confirmation,neutral,positive,Lina,Sam,2024-12-11T00:00:00
E00651,Exciting news about the Q3 roadmap,"Hi Morgan,

Quick announcement — the Q3 roadmap goes live on tomorrow afternoon. We'll share follow-up materials shortly.

Thanks,
Jamie",announcement,formal,positive,Jamie,Morgan,2024-11-08T00:00:00
E00652,Update on the security audit,"Dear Diego,

We are pleased to announce the security audit. This will help us share the latest mockups. More details to follow soon.

Best regards,
Lina",announcement,formal,positive,Lina,Diego,2024-07-01T00:00:00
E00653,URGENT: the migration project,"Dear Alex,

We need your immediate attention on communication gap. Please expedite the shipment as soon as possible.

Regards,
Ananya",urgent_request,formal,negative,Ananya,Alex,2024-08-28T00:00:00
E00654,Quick follow-up regarding the migration project,"Hello Taylor,

Following up on my previous email about the migration project. Could you share an update by EOD Friday?

Best,
Jamie",follow_up,neutral,neutral,Jamie,Taylor,2024-12-13T00:00:00
E00655,Quick sync on the new pricing plan,"Hello Alex,

I'd love to set up a 30 minute call to align on the new pricing plan. Are you available Tuesday or later in the week?

Thanks,
Cameron",meeting_request,formal,neutral,Cameron,Alex,2024-10-08T00:00:00
E00656,Outstanding invoice INV-01035,"Hello Taylor,

This is a friendly reminder that invoice INV-01035 is outstanding. Could you process payment by next Monday?

Thanks,
Marco",invoice,formal,neutral,Marco,Taylor,2024-08-30T00:00:00
E00657,Issue with the product launch,"Hello Morgan,

I am very unhappy with the recent the product launch. The missing line items is unacceptable. Please investigate and respond by tomorrow.

Sincerely,
Riley",complaint,formal,negative,Riley,Morgan,2024-09-29T00:00:00
E00658,Update on the migration project,"Hi Priya,

Quick announcement — the migration project goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Riley",announcement,formal,positive,Riley,Priya,2024-08-12T00:00:00
E00659,Action required by October 15,"Hi Sam,

This is urgent — could you please issue a refund regarding the new pricing plan by October 15? Let me know if you anticipate any blockers.

Thanks,
Riley",urgent_request,formal,negative,Riley,Sam,2024-01-23T00:00:00
E00660,Issue with the security audit,"Hello Sam,

I am very unhappy with the recent the security audit. The delayed delivery is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Drew",complaint,formal,negative,Drew,Sam,2024-08-22T00:00:00
E00661,Can we schedule a call about the Q3 roadmap?,"Hi Jordan,

I hope you're doing well. Could we schedule a meeting next week to discuss the Q3 roadmap? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Lina",meeting_request,formal,neutral,Lina,Jordan,2024-07-30T00:00:00
E00662,Hello from Lina,"Hello Jordan,

I'm Lina, the new account manager at Acme Corp. I'm excited to connect and discuss the security audit.

Looking forward,
Lina",introduction,neutral,positive,Lina,Jordan,2024-11-22T00:00:00
E00663,Meeting request for the marketing campaign,"Hi Morgan,

I hope you're doing well. Could we schedule a meeting next week to discuss the marketing campaign? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Ananya",meeting_request,formal,neutral,Ananya,Morgan,2024-03-12T00:00:00
E00664,We're sorry about downtime,"Hi Maya,

I'm truly sorry for the inconvenience caused by downtime. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Ananya",apology,formal,negative,Ananya,Maya,2024-08-07T00:00:00
E00665,Update on the marketing campaign,"Hi Maya,

Quick announcement — the marketing campaign goes live on tomorrow afternoon. We'll share follow-up materials shortly.

Thanks,
Jamie",announcement,formal,positive,Jamie,Maya,2024-03-01T00:00:00
E00666,Thanks for the the analytics dashboard,"Hello Chris,

I really appreciate your help with the analytics dashboard. Looking forward to working together again.

Thanks,
Drew",thank_you,neutral,positive,Drew,Chris,2024-11-09T00:00:00
E00667,Appreciate your help with the partnership agreement,"Hi Taylor,

Thank you so much for the partnership agreement. Your support meant a lot and made a real difference.

Warm regards,
Cameron",thank_you,neutral,positive,Cameron,Taylor,2024-10-12T00:00:00
E00668,Complaint regarding the analytics dashboard,"Hello Taylor,

I am very unhappy with the recent the analytics dashboard. The missing line items is unacceptable. Please investigate and respond by tomorrow.

Sincerely,
Cameron",complaint,formal,negative,Cameron,Taylor,2024-03-10T00:00:00
E00669,Thanks for the the marketing campaign,"Hi Taylor,

Thank you so much for the marketing campaign. Your support meant a lot and made a real difference.

Warm regards,
Pat",thank_you,neutral,positive,Pat,Taylor,2024-05-08T00:00:00
E00670,URGENT: the partnership agreement,"Hi Taylor,

This is urgent — could you please issue a refund regarding the partnership agreement by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Cameron",urgent_request,formal,negative,Cameron,Taylor,2024-09-01T00:00:00
E00671,URGENT: the migration project,"Hi Jordan,

This is urgent — could you please issue a refund regarding the migration project by October 15? Let me know if you anticipate any blockers.

Thanks,
Riley",urgent_request,formal,negative,Riley,Jordan,2024-03-01T00:00:00
E00672,Can we schedule a call about the hiring pipeline?,"Hi Morgan,

I hope you're doing well. Could we schedule a meeting next week to discuss the hiring pipeline? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Drew",meeting_request,formal,neutral,Drew,Morgan,2024-12-18T00:00:00
E00673,Announcement: the migration project,"Dear Taylor,

We are pleased to announce the migration project. This will help us approve the change request. More details to follow soon.

Best regards,
Jamie",announcement,formal,positive,Jamie,Taylor,2024-08-23T00:00:00
E00674,Meeting request for the product launch,"Hi Priya,

I hope you're doing well. Could we schedule a meeting next week to discuss the product launch? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Cameron",meeting_request,formal,neutral,Cameron,Priya,2024-01-18T00:00:00
E00675,Outstanding invoice INV-01014,"Dear Chris,

Please find attached invoice INV-01014 for the partnership agreement. The amount due is payable by October 15. Let me know if you have any questions.

Regards,
Marco",invoice,formal,neutral,Marco,Chris,2024-06-27T00:00:00
E00676,Introducing Ananya,"Hi Diego,

My name is Ananya and I'm reaching out about the partnership agreement. I'd love to learn more about your work and explore potential collaboration.

Best,
Ananya",introduction,neutral,positive,Ananya,Diego,2024-03-03T00:00:00
E00677,Update on the product launch,"Dear Sam,

We are pleased to announce the product launch. This will help us issue a refund. More details to follow soon.

Best regards,
Cameron",announcement,formal,positive,Cameron,Sam,2024-06-06T00:00:00
E00678,Following up on the migration project,"Hello Priya,

Following up on my previous email about the migration project. Could you share an update by EOD Friday?

Best,
Riley",follow_up,neutral,neutral,Riley,Priya,2024-09-24T00:00:00
E00679,Update on the Q3 roadmap,"Dear Priya,

We are pleased to announce the Q3 roadmap. This will help us approve the change request. More details to follow soon.

Best regards,
Riley",announcement,formal,positive,Riley,Priya,2024-11-04T00:00:00
E00680,Quick introduction — the marketing campaign,"Hello Alex,

I'm Ananya, the new product manager at Hooli. I'm excited to connect and discuss the marketing campaign.

Looking forward,
Ananya",introduction,neutral,positive,Ananya,Alex,2024-07-31T00:00:00
E00681,Complaint regarding the hiring pipeline,"Hello Alex,

I am very unhappy with the recent the hiring pipeline. The downtime is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Pat",complaint,formal,negative,Pat,Alex,2024-05-14T00:00:00
E00682,Quick introduction — the Q3 roadmap,"Hello Priya,

I'm Ananya, the new account manager at Wayne Enterprises. I'm excited to connect and discuss the Q3 roadmap.

Looking forward,
Ananya",introduction,neutral,positive,Ananya,Priya,2024-06-20T00:00:00
E00683,Action required by October 15,"Dear Diego,

We need your immediate attention on inaccurate invoice. Please process the payment as soon as possible.

Regards,
Marco",urgent_request,formal,negative,Marco,Diego,2024-05-10T00:00:00
E00684,Confirmed — the partnership agreement,"Hello Sam,

Your request for the partnership agreement has been received and confirmed. Reference number: INV-01054.

Regards,
Lina",confirmation,neutral,positive,Lina,Sam,2024-09-19T00:00:00
E00685,Can we schedule a call about the Q3 roadmap?,"Hello Chris,

I'd love to set up a 30 minute call to align on the Q3 roadmap. Are you available next quarter or later in the week?

Thanks,
Riley",meeting_request,formal,neutral,Riley,Chris,2024-07-18T00:00:00
E00686,Quick sync on the partnership agreement,"Hello Diego,

I'd love to set up a 30 minute call to align on the partnership agreement. Are you available tomorrow afternoon or later in the week?

Thanks,
Marco",meeting_request,formal,neutral,Marco,Diego,2024-11-02T00:00:00
E00687,Outstanding invoice INV-01022,"Dear Alex,

Please find attached invoice INV-01022 for the Q3 roadmap. The amount due is payable by October 15. Let me know if you have any questions.

Regards,
Riley",invoice,formal,neutral,Riley,Alex,2024-04-24T00:00:00
E00688,Issue with the hiring pipeline,"Dear Taylor,

I'm writing to express my frustration with missing line items. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Riley",complaint,formal,negative,Riley,Taylor,2024-02-01T00:00:00
E00689,Action required by tomorrow,"Dear Diego,

We need your immediate attention on billing discrepancy. Please share the latest mockups as soon as possible.

Regards,
Marco",urgent_request,formal,negative,Marco,Diego,2024-09-06T00:00:00
E00690,Our apologies regarding the migration project,"Dear Alex,

Please accept our sincere apologies for the billing discrepancy. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer update the roadmap.

Kind regards,
Drew",apology,formal,negative,Drew,Alex,2024-07-01T00:00:00
E00691,We're sorry about inaccurate invoice,"Hi Sam,

I'm truly sorry for the inconvenience caused by inaccurate invoice. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Jamie",apology,formal,negative,Jamie,Sam,2024-10-05T00:00:00
E00692,Unacceptable experience with the partnership agreement,"Hello Taylor,

I am very unhappy with the recent the partnership agreement. The communication gap is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Riley",complaint,formal,negative,Riley,Taylor,2024-08-24T00:00:00
E00693,Update on the marketing campaign,"Hi Diego,

Quick announcement — the marketing campaign goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Drew",announcement,formal,positive,Drew,Diego,2024-07-08T00:00:00
E00694,URGENT: the customer onboarding flow,"Hi Jordan,

This is urgent — could you please merge the pull request regarding the customer onboarding flow by the end of the week? Let me know if you anticipate any blockers.

Thanks,
Riley",urgent_request,formal,negative,Riley,Jordan,2024-11-04T00:00:00
E00695,Announcement: the customer onboarding flow,"Dear Alex,

We are pleased to announce the customer onboarding flow. This will help us update the roadmap. More details to follow soon.

Best regards,
Pat",announcement,formal,positive,Pat,Alex,2024-12-29T00:00:00
E00696,Meeting request for the analytics dashboard,"Hi Chris,

I hope you're doing well. Could we schedule a meeting next week to discuss the analytics dashboard? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Marco",meeting_request,formal,neutral,Marco,Chris,2024-04-26T00:00:00
E00697,Checking in on the Q3 roadmap,"Hi Diego,

Just circling back on the Q3 roadmap. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Pat",follow_up,neutral,neutral,Pat,Diego,2024-07-07T00:00:00
E00698,Exciting news about the security audit,"Hi Maya,

Quick announcement — the security audit goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Drew",announcement,formal,positive,Drew,Maya,2024-04-06T00:00:00
E00699,Time-sensitive: the migration project,"Hi Chris,

This is urgent — could you please share the latest mockups regarding the migration project by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Jamie",urgent_request,formal,negative,Jamie,Chris,2024-03-21T00:00:00
E00700,Outstanding invoice INV-01039,"Hello Maya,

This is a friendly reminder that invoice INV-01039 is outstanding. Could you process payment by tomorrow?

Thanks,
Riley",invoice,formal,neutral,Riley,Maya,2024-10-06T00:00:00
E00701,Thank you for the customer onboarding flow,"Hello Sam,

I really appreciate your help with the customer onboarding flow. Looking forward to working together again.

Thanks,
Riley",thank_you,neutral,positive,Riley,Sam,2024-03-15T00:00:00
E00702,We're sorry about delayed delivery,"Hi Chris,

I'm truly sorry for the inconvenience caused by delayed delivery. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Riley",apology,formal,negative,Riley,Chris,2024-12-18T00:00:00
E00703,Confirmed — the migration project,"Hi Maya,

This email confirms that the migration project is scheduled for Tuesday. Please let me know if anything changes.

Thanks,
Pat",confirmation,neutral,positive,Pat,Maya,2024-04-08T00:00:00
E00704,Quick follow-up regarding the marketing campaign,"Hi Chris,

Just circling back on the marketing campaign. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Jamie",follow_up,neutral,neutral,Jamie,Chris,2024-10-19T00:00:00
E00705,Introducing Pat,"Hello Jordan,

I'm Pat, the new product manager at Hooli. I'm excited to connect and discuss the Q3 roadmap.

Looking forward,
Pat",introduction,neutral,positive,Pat,Jordan,2024-01-14T00:00:00
E00706,Thanks for the the hiring pipeline,"Hi Maya,

Thank you so much for the hiring pipeline. Your support meant a lot and made a real difference.

Warm regards,
Cameron",thank_you,neutral,positive,Cameron,Maya,2024-03-21T00:00:00
E00707,Confirmed — the hiring pipeline,"Hi Priya,

This email confirms that the hiring pipeline is scheduled for Tuesday. Please let me know if anything changes.

Thanks,
Marco",confirmation,neutral,positive,Marco,Priya,2024-05-19T00:00:00
E00708,Apology for outage on our staging environment,"Hi Maya,

I'm truly sorry for the inconvenience caused by outage on our staging environment. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Jamie",apology,formal,negative,Jamie,Maya,2024-07-06T00:00:00
E00709,Your the security audit is confirmed,"Hello Maya,

Your request for the security audit has been received and confirmed. Reference number: INV-01027.

Regards,
Cameron",confirmation,neutral,positive,Cameron,Maya,2024-06-23T00:00:00
E00710,Payment due for the analytics dashboard,"Dear Morgan,

Please find attached invoice INV-01083 for the analytics dashboard. The amount due is payable by next Monday. Let me know if you have any questions.

Regards,
Riley",invoice,formal,neutral,Riley,Morgan,2024-10-10T00:00:00
E00711,Unacceptable experience with the hiring pipeline,"Hello Priya,

I am very unhappy with the recent the hiring pipeline. The communication gap is unacceptable. Please investigate and respond by next Monday.

Sincerely,
Ananya",complaint,formal,negative,Ananya,Priya,2024-04-03T00:00:00
E00712,Following up on the product launch,"Hi Jordan,

Just circling back on the product launch. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Cameron",follow_up,neutral,neutral,Cameron,Jordan,2024-07-07T00:00:00
E00713,Thank you for the migration project,"Hi Sam,

Thank you so much for the migration project. Your support meant a lot and made a real difference.

Warm regards,
Lina",thank_you,neutral,positive,Lina,Sam,2024-05-26T00:00:00
E00714,Confirmed — the migration project,"Hello Chris,

Your request for the migration project has been received and confirmed. Reference number: INV-01013.

Regards,
Drew",confirmation,neutral,positive,Drew,Chris,2024-12-11T00:00:00
E00715,Quick follow-up regarding the product launch,"Hello Chris,

Following up on my previous email about the product launch. Could you share an update by October 15?

Best,
Jamie",follow_up,neutral,neutral,Jamie,Chris,2024-10-16T00:00:00
E00716,Payment due for the migration project,"Hello Chris,

This is a friendly reminder that invoice INV-01051 is outstanding. Could you process payment by tomorrow?

Thanks,
Cameron",invoice,formal,neutral,Cameron,Chris,2024-11-12T00:00:00
E00717,URGENT: the analytics dashboard,"Hi Sam,

This is urgent — could you please merge the pull request regarding the analytics dashboard by the end of the week? Let me know if you anticipate any blockers.

Thanks,
Lina",urgent_request,formal,negative,Lina,Sam,2024-08-29T00:00:00
E00718,Quick follow-up regarding the Q3 roadmap,"Hi Maya,

Just circling back on the Q3 roadmap. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Marco",follow_up,neutral,neutral,Marco,Maya,2024-12-19T00:00:00
E00719,Following up on the marketing campaign,"Hello Jordan,

Following up on my previous email about the marketing campaign. Could you share an update by tomorrow?

Best,
Pat",follow_up,neutral,neutral,Pat,Jordan,2024-04-21T00:00:00
E00720,Update on the security audit,"Hi Sam,

Quick announcement — the security audit goes live on next quarter. We'll share follow-up materials shortly.

Thanks,
Riley",announcement,formal,positive,Riley,Sam,2024-04-07T00:00:00
E00721,Appreciate your help with the Q3 roadmap,"Hello Priya,

I really appreciate your help with the Q3 roadmap. Looking forward to working together again.

Thanks,
Lina",thank_you,neutral,positive,Lina,Priya,2024-09-01T00:00:00
E00722,Thank you for the partnership agreement,"Hi Alex,

Thank you so much for the partnership agreement. Your support meant a lot and made a real difference.

Warm regards,
Cameron",thank_you,neutral,positive,Cameron,Alex,2024-02-05T00:00:00
E00723,Quick sync on the partnership agreement,"Hello Alex,

I'd love to set up a 30 minute call to align on the partnership agreement. Are you available next Wednesday or later in the week?

Thanks,
Drew",meeting_request,formal,neutral,Drew,Alex,2024-09-26T00:00:00
E00724,Hello from Riley,"Hi Sam,

My name is Riley and I'm reaching out about the customer onboarding flow. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley",introduction,neutral,positive,Riley,Sam,2024-12-14T00:00:00
E00725,Following up on the migration project,"Hello Taylor,

Following up on my previous email about the migration project. Could you share an update by next Monday?

Best,
Jamie",follow_up,neutral,neutral,Jamie,Taylor,2024-09-15T00:00:00
E00726,Quick introduction — the Q3 roadmap,"Hi Maya,

My name is Ananya and I'm reaching out about the Q3 roadmap. I'd love to learn more about your work and explore potential collaboration.

Best,
Ananya",introduction,neutral,positive,Ananya,Maya,2024-09-16T00:00:00
E00727,Update on the product launch,"Dear Alex,

We are pleased to announce the product launch. This will help us approve the change request. More details to follow soon.

Best regards,
Ananya",announcement,formal,positive,Ananya,Alex,2024-03-25T00:00:00
E00728,Exciting news about the security audit,"Hi Chris,

Quick announcement — the security audit goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Ananya",announcement,formal,positive,Ananya,Chris,2024-03-12T00:00:00
E00729,Action required by tomorrow,"Hi Chris,

This is urgent — could you please expedite the shipment regarding the hiring pipeline by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Jamie",urgent_request,formal,negative,Jamie,Chris,2024-11-01T00:00:00
E00730,Quick sync on the hiring pipeline,"Hello Priya,

I'd love to set up a 30 minute call to align on the hiring pipeline. Are you available July 22 or later in the week?

Thanks,
Riley",meeting_request,formal,neutral,Riley,Priya,2024-09-12T00:00:00
E00731,Appreciate your help with the Q3 roadmap,"Hi Priya,

Thank you so much for the Q3 roadmap. Your support meant a lot and made a real difference.

Warm regards,
Ananya",thank_you,neutral,positive,Ananya,Priya,2024-04-11T00:00:00
E00732,Action required by October 15,"Hi Diego,

This is urgent — could you please approve the change request regarding the customer onboarding flow by October 15? Let me know if you anticipate any blockers.

Thanks,
Lina",urgent_request,formal,negative,Lina,Diego,2024-04-10T00:00:00
E00733,Issue with the migration project,"Hello Morgan,

I am very unhappy with the recent the migration project. The inaccurate invoice is unacceptable. Please investigate and respond by next Monday.

Sincerely,
Riley",complaint,formal,negative,Riley,Morgan,2024-11-13T00:00:00
E00734,Appreciate your help with the new pricing plan,"Hi Diego,

Thank you so much for the new pricing plan. Your support meant a lot and made a real difference.

Warm regards,
Drew",thank_you,neutral,positive,Drew,Diego,2024-02-26T00:00:00
E00735,Can we schedule a call about the analytics dashboard?,"Hi Morgan,

I hope you're doing well. Could we schedule a meeting next week to discuss the analytics dashboard? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Pat",meeting_request,formal,neutral,Pat,Morgan,2024-02-07T00:00:00
E00736,Payment due for the analytics dashboard,"Dear Maya,

Please find attached invoice INV-01021 for the analytics dashboard. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Pat",invoice,formal,neutral,Pat,Maya,2024-11-28T00:00:00
E00737,Invoice INV-01082 for the marketing campaign,"Hello Alex,

This is a friendly reminder that invoice INV-01082 is outstanding. Could you process payment by EOD Friday?

Thanks,
Pat",invoice,formal,neutral,Pat,Alex,2024-09-29T00:00:00
E00738,Checking in on the analytics dashboard,"Hello Chris,

Following up on my previous email about the analytics dashboard. Could you share an update by EOD Friday?

Best,
Lina",follow_up,neutral,neutral,Lina,Chris,2024-04-15T00:00:00
E00739,Payment due for the customer onboarding flow,"Dear Taylor,

Please find attached invoice INV-01070 for the customer onboarding flow. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Drew",invoice,formal,neutral,Drew,Taylor,2024-03-27T00:00:00
E00740,Introducing Marco,"Hello Sam,

I'm Marco, the new customer success lead at Acme Corp. I'm excited to connect and discuss the hiring pipeline.

Looking forward,
Marco",introduction,neutral,positive,Marco,Sam,2024-02-21T00:00:00
E00741,URGENT: the marketing campaign,"Dear Sam,

We need your immediate attention on communication gap. Please share the latest mockups as soon as possible.

Regards,
Ananya",urgent_request,formal,negative,Ananya,Sam,2024-12-30T00:00:00
